2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 300864 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 300942 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 300942 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 301075 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 301075 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 301153 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 301153 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 301231 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 301231 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 301270 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 301270 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 301309 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 301309 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 301348 is in the future! Current system log sequence number 300306.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-04 23:28:08 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 301348 is in the future! Current system log sequence number 300306.
